neuron_idx,a_j,b_j
1810,0.11535288,0.37223773
1811,-0.10377364,0.11714271
1812,0.01882882,0.96836075
1813,0.09644689,-0.09023827
1814,0.10300549,-0.68434425
1815,-0.11371715,0.17285619
1816,0.01807476,0.96828562
1817,-0.10437419,0.58495364
1818,-0.08117449,-0.80746799
1819,-0.09194750,-0.31467167
1820,-0.09799677,-0.81331430
1821,0.04112210,-0.20906971
1822,-0.11714551,0.63560352
1823,-0.00949520,-0.25858910
1824,-0.11864807,-0.82783896
1825,0.13391005,0.40646909
1826,-0.04495292,0.54045737
1827,0.06982946,0.30825143
1828,0.14103841,-0.63472204
1829,-0.12654561,-0.35757198
1830,-0.12613784,0.11051121
1831,-0.09175581,-0.42472284
1832,-0.07525953,-0.31227929
1833,-0.08640564,0.05842233
1834,-0.07665770,0.69191644
1835,0.01693880,0.76619073
1836,0.06669238,0.30190109
1837,-0.10575277,0.15886782
1838,-0.03424780,0.22046566
1839,-0.13586238,0.10386686
1840,0.11940049,-1.00000358
1841,0.07261919,-1.00000217
1842,0.12366695,-0.57940760
1843,0.09054546,-0.07139358
1844,0.08165022,-0.55515878
1845,-0.07423669,0.69241808
1846,-0.11546693,-0.85736983
1847,0.01113127,0.48614078
1848,0.10442226,-0.07597393
1849,0.10958119,-0.13447570
1850,-0.12418353,0.09556232
1851,-0.11439901,-0.89900910
1852,-0.05312232,-0.79376399
1853,0.13103000,0.88944526
1854,0.07493070,0.44107885
1855,0.07115313,0.30841121
1856,-0.05195228,0.54770284
1857,0.04000077,0.78377646
1858,-0.02070880,-0.76770338
1859,0.09486794,-0.16974337
1860,-0.10207707,0.63808970
1861,-0.06706213,-0.79899316
1862,0.11601416,-0.58413949
1863,-0.07215914,-0.44327764
1864,0.09941360,-0.08269575
1865,0.11118275,0.91749158
1866,0.12274525,-0.12750237
1867,-0.04378464,0.53414657
1868,-0.13177911,-0.85502583
1869,0.11537530,0.81594451
1870,-0.11401553,-0.41139801
1871,0.14160077,-0.60244251
1872,-0.08601478,0.06146910
1873,0.11195138,0.42317079
1874,0.11140649,0.32820379
1875,0.14659221,-0.60599403
1876,-0.11399482,-0.36034639
1877,0.14004508,-0.60482064
1878,0.10978468,0.81894957
1879,-0.04892308,-0.45624185
1880,0.12048276,0.34026396
1881,-0.13318056,-0.37649218
1882,-0.07679018,-0.90610749
1883,0.09948401,0.91898112
1884,0.05226134,-0.70552453
1885,-0.10842226,-0.37066612
1886,0.13204574,0.87939415
1887,-0.11409593,0.67047628
1888,0.12313545,0.83206245
1889,-0.11777251,0.10568609
1890,0.11798296,-0.11619907
1891,-0.10031165,0.16495097
1892,-0.13171808,-0.84605247
1893,0.14149965,0.86477901
1894,0.07405823,0.93205373
1895,0.11869597,0.85121506
1896,-0.07676954,-0.90552207
1897,0.08163526,-0.07085489
1898,-0.10991313,0.68341743
1899,0.08057524,0.92719393
1900,0.05174586,0.45382636
1901,0.10597999,0.33285415
1902,-0.11802179,0.63613502
1903,0.02444373,-0.02654221
1904,-0.01399926,0.51227102
1905,-0.11837194,0.07581500
1906,0.11423451,0.39697474
1907,0.13021899,-0.13387284
1908,0.08731582,-0.06586896
1909,0.09861767,-0.08832692
1910,0.12754079,-0.61625453
1911,-0.12662815,-0.85380027
1912,0.06279724,0.93773571
1913,-0.02734921,0.53174390
1914,-0.12712196,0.58331950
1915,0.11546848,0.32873706
1916,0.08985802,-0.18825357
1917,0.11786462,-0.56891351
1918,-0.13213192,0.60469071
1919,-0.11940334,-0.89179015
1920,-0.10656694,-0.82112077
1921,0.11939015,0.33850440
1922,-0.12022071,-0.38548489
1923,0.11475456,0.38692437
1924,0.04664757,0.29008749
1925,-0.08312079,0.19403528
1926,0.00923102,-0.73452020
1927,-0.00963362,0.24251655
1928,-0.06290322,-0.79899327
1929,0.09918742,-0.18492600
1930,0.08632643,-0.18252611
1931,0.12254537,-0.09948290
1932,0.10585603,-0.12725261
1933,0.11560161,0.38692430
1934,0.11703689,-0.58849290
1935,-0.11734537,-0.34681293
1936,-0.08977148,-0.43816110
1937,-0.12212326,-0.87807734
1938,-0.09617437,0.06027119
1939,0.11154974,-0.10327070
1940,0.00225513,0.75093979
1941,-0.12550036,-0.84068973
1942,-0.09624288,0.67323483
1943,-0.07681602,0.69717204
1944,-0.03970187,0.53598601
1945,0.14374209,0.86543939
1946,0.11299619,-0.09696728
1947,0.10539566,-0.56762378
1948,-0.13397272,-0.88705358
1949,0.05182052,0.93969807
1950,0.04219100,0.46401088
1951,0.08921726,-0.16571847
1952,-0.11854141,0.15508222
1953,-0.13385096,-0.84099938
1954,0.13029916,-0.63545509
1955,0.11765548,-0.58863301
1956,-0.06324620,-0.44891716
1957,0.11939071,-0.11162157
1958,0.12590356,0.84323042
1959,0.00295554,0.25428706
1960,-0.11850357,0.60963695
1961,-0.12465794,0.64439540
1962,0.04791074,0.78642670
1963,0.03687766,-0.53425511
1964,-0.03007079,0.71865795
1965,0.14551898,-0.63492911
1966,0.11744401,0.33958850
1967,-0.12036637,0.65578761
1968,0.13798758,-0.58420018
1969,-0.14325602,0.12205298
1970,0.03335007,-0.03518006
1971,0.08575381,-0.19107886
1972,-0.13153381,0.09962244
1973,0.05982531,0.94819750
1974,-0.10485849,-0.82117016
1975,-0.11729498,0.12270506
1976,-0.04195198,0.03517685
1977,0.10870709,-0.09740909
1978,-0.09683915,0.64648178
1979,-0.11626593,0.57459460
1980,-0.09887272,0.18533508
1981,-0.10253444,0.17094602
1982,0.13547281,-0.65518551
1983,0.12493792,0.86454983
1984,0.03958749,0.46560703
1985,-0.04407023,0.21497398
1986,-0.00477727,0.99902420
1987,0.07655139,-0.69196169
1988,0.13644451,-0.59950517
1989,0.06947499,0.44203897
1990,0.13450250,-0.65337329
1991,0.09425280,-0.18267168
1992,-0.06321651,0.19644841
1993,-0.13851907,-0.88476528
1994,0.11714351,0.37288095
1995,-0.07013762,-0.90549595
1996,0.01666121,-0.23427840
1997,-0.11104542,-0.35004116
1998,0.10632492,-1.00000329
1999,0.10161466,-0.59949230
