neuron_idx,a_j,b_j
934,0.04668350,-0.32576758
935,-0.00847850,0.00013731
936,0.05793273,0.80722937
937,0.00061707,-0.47200770
938,-0.01356771,-0.55162735
939,-0.02986980,-0.59556494
940,-0.04899102,-0.65912836
941,0.04761285,0.58764352
942,0.05295050,-0.35484997
943,0.05277776,0.65869857
944,-0.02085135,0.04786879
945,0.11744307,-0.99999990
946,0.05419509,0.86062923
947,0.06408785,0.64681667
948,0.06568917,-0.20592434
949,0.04517279,-0.03652185
950,0.04713419,0.85511335
951,0.03286596,-0.44667045
952,-0.06044173,-0.71057022
953,0.01621255,0.98503522
954,-0.04827244,-0.64938398
955,-0.00078470,-0.52326224
956,0.02939710,0.89392152
957,0.07024469,-0.25215243
958,-0.05123508,-0.87191183
959,0.15630339,-1.00632711
960,0.07933449,0.72126042
961,0.03814787,-0.44723964
962,-0.07907616,-0.76669890
963,-0.06219932,0.37441538
964,0.06059850,0.77743545
965,-0.07855793,-0.84009570
966,-0.01119409,0.48457046
967,-0.06688591,0.31065561
968,-0.06561805,0.29434266
969,-0.03268954,0.06351781
970,0.02227224,-0.44598134
971,0.18409184,-1.01249714
972,0.06037221,0.82513552
973,-0.04797654,0.41098204
974,0.04939430,0.87544348
975,0.08587844,-0.23695567
976,-0.07631357,-0.82025664
977,0.04766359,-0.42110797
978,-0.00374089,-0.01511468
979,0.03696975,0.90462546
980,0.05928421,0.60222288
981,-0.00492411,-0.91677970
982,-0.05319901,0.14697640
983,0.05771228,0.84333188
984,0.06136713,-0.30398795
985,0.04074288,0.55951615
986,0.04962259,0.87676011
987,0.04886487,-0.97164280
988,-0.03110706,0.44144441
989,0.06936074,-0.37495790
990,-0.02925536,0.44235625
991,-0.04992261,0.17704770
992,-0.05068545,0.38910129
993,0.07342687,-0.18232569
994,0.05808107,0.63898861
995,-0.05352289,0.14544698
996,0.01210041,0.51782356
997,-0.07040521,-0.78827333
998,0.08699396,-0.20325788
999,-0.06368619,-0.75634986
