neuron_idx,a_j,b_j
141,-0.11799628,0.67179351
142,-0.10851014,0.66457568
143,-0.09666232,-0.43320569
144,0.10962691,0.33346468
145,-0.13338448,0.09700060
146,-0.13493843,-0.85706158
147,0.05618483,-0.04846190
148,0.10822809,-0.08549413
149,-0.09749588,-0.89625418
150,-0.11279103,0.66105093
151,0.11729417,-0.16916350
152,0.03351130,0.28410009
153,-0.01119981,0.51287015
154,0.06996805,0.44153036
155,-0.04147944,-0.46422422
156,0.12234663,-0.65803731
157,0.08373964,-0.06257800
158,-0.15829116,-0.88236106
159,0.10590538,-0.16806457
160,0.04919668,-0.70370750
161,-0.08790895,-0.81590141
162,0.10729936,-0.57647866
163,-0.12577904,0.12360438
164,0.01319004,-0.01473187
165,-0.13742251,0.10010473
166,-0.12682601,0.07579802
167,0.11129360,0.38423160
168,-0.02552467,-0.27220007
169,-0.13183745,-0.33165463
170,-0.13118382,-0.85862218
171,-0.14202299,-0.37097685
172,-0.12659824,-0.88733510
173,-0.01339018,-0.26483288
174,0.13279314,-0.65662579
175,0.01717951,-0.01750672
176,-0.02948351,0.52593045
177,0.00882509,0.98312085
178,0.10459357,-0.06859221
179,0.05196401,-0.53847554
180,0.10692331,-0.08992344
181,-0.10880294,0.08639805
182,-0.11716248,-0.88329783
183,-0.12912137,0.65070456
184,0.00793715,0.97293452
185,-0.00127583,0.98247290
186,-0.06166003,0.69849326
187,0.09479587,0.92509693
188,-0.08387006,-0.43922166
189,-0.05444840,-0.29232531
190,-0.06993045,0.68981370
191,0.10150081,-0.63366893
192,-0.01363765,0.50942691
193,0.11961955,0.34011851
194,0.12771355,-0.59697678
195,-0.12381975,0.58257016
196,0.11983068,0.41707807
197,0.00865830,0.26131504
198,-0.07520641,-0.31088822
199,0.12398512,-0.15384534
200,-0.06270741,0.05383395
201,0.09481987,-0.56073112
202,-0.09132413,0.05981221
203,0.11905333,0.36953083
204,-0.12142553,0.63176783
205,-0.10937257,-0.32990450
206,0.00262067,-0.24716262
207,-0.12406200,-0.89287971
208,-0.07366074,-0.44001103
209,0.14298137,-0.62350448
210,0.02502231,-0.72272125
211,-0.08464103,0.18752979
212,0.00149924,-0.73808891
213,0.10653809,0.41707890
214,-0.12028090,-0.39170326
215,0.07989776,0.92547314
216,-0.09400485,-0.43302434
217,-0.09382994,-0.42794147
218,0.10351653,0.42005369
219,0.00539449,-0.50599348
220,0.06090099,-0.05147717
221,-0.07933880,0.56164928
222,-0.13343351,-0.87271162
223,-0.12533410,0.65408417
224,0.03374708,-0.71164030
225,0.06653896,-0.19604040
226,0.11842523,-0.13450047
227,-0.04464439,-0.46246941
228,0.11094504,-0.58209967
229,0.07054766,-0.54980348
230,0.12234117,0.35014049
231,-0.08573780,0.18424760
232,0.11518075,-0.65001381
233,-0.00426538,-0.75422376
234,0.09581758,-0.56204201
235,-0.09606689,0.06936705
236,-0.06964823,-0.90262466
237,-0.10481559,0.68224422
238,0.04951378,0.29617330
239,0.10907747,0.89949534
240,-0.08564378,-0.30763617
241,-0.14080978,0.62569495
242,-0.13206264,0.61269708
243,-0.11513943,0.64248231
244,-0.11645942,0.65525573
245,0.08679920,0.92761651
246,0.05684889,0.79899289
247,0.09062500,-0.07068235
248,0.10136081,-1.00000309
249,-0.01682062,0.51639760
250,0.25037276,-1.03183881
251,-0.09063172,-0.43195520
252,-0.09228310,-0.42813679
253,0.10646606,-0.57699117
254,-0.04435624,-0.78923459
255,0.11538884,-1.00000344
256,-0.11678945,0.65531828
257,-0.12363987,0.09378175
258,0.03564568,-0.21560503
259,-0.12423566,-0.35837809
260,-0.11520304,0.60022128
261,0.10472413,0.81372409
262,0.12112820,-0.09276880
263,0.12565094,0.34463210
264,-0.11585218,0.16579414
265,-0.12658636,-0.84035560
266,0.11110459,0.42508298
267,-0.06347226,-0.90263135
268,0.01704807,-0.51883932
269,-0.05445859,-0.29648035
270,0.02407751,0.95426620
271,0.11640536,-0.61522396
272,0.11820009,0.37672285
273,-0.03389152,0.70951670
274,0.16425287,-1.00000497
275,-0.11937214,-0.34948887
276,0.09813654,-0.66450382
277,-0.01963467,0.02319487
278,0.09502927,0.81769158
279,0.09633520,0.85563658
280,0.14110347,-0.13291967
281,-0.09845421,-0.42121360
282,0.12629004,-0.62283080
283,0.12738180,0.86693601
284,-0.12130454,0.61984605
285,-0.08786180,0.68388129
286,-0.10711011,-0.33403431
287,-0.08150035,0.68472297
288,0.12935164,0.86706562
289,-0.08356235,0.55826889
290,0.08292306,-0.06536732
291,0.22314768,-1.01108927
292,0.11261171,0.81607722
293,-0.13765936,0.15431323
294,-0.08737591,-0.81452832
295,0.10475630,0.89757254
296,-0.11109745,0.66834333
297,-0.08213528,0.19214732
298,-0.12411689,0.14898226
299,-0.06760346,-0.80174317
300,-0.02254873,0.22559165
301,-0.07417994,0.19598398
302,-0.11472544,-0.33227719
303,0.08844577,-0.56549510
304,-0.10842249,-0.33428628
305,0.10298670,-0.61923193
306,-0.04264841,0.03744645
307,0.10664131,-0.67735264
308,0.09161057,0.42281860
309,0.07792772,-0.55493698
310,0.09951523,0.31333881
311,0.01260720,0.98656165
312,0.05753787,0.93876409
313,0.09254846,-0.67472288
314,0.12782249,-0.12960068
315,-0.11990623,-0.39020179
316,0.12823934,-0.60196717
317,-0.09182381,0.18395168
318,0.11537726,-0.58523344
319,-0.04685497,0.03855837
320,0.11404911,-0.65917508
321,0.11223630,0.38692424
322,0.12575238,-0.64878915
323,0.11609535,-0.07737704
324,0.11947789,-0.63710101
325,-0.09362226,0.18810652
326,0.11200013,0.83556620
327,-0.00100696,0.99062617
328,0.05215821,0.45653878
329,-0.02416001,-0.27651114
330,0.10881989,0.85439170
331,-0.12296205,-0.42181958
332,-0.10949352,0.63130931
333,0.10107761,0.81806677
334,0.11461228,0.35846306
335,0.02095036,0.96252259
336,0.04830343,0.29444603
337,-0.05441837,-0.44887607
338,-0.14265876,-0.88999732
339,-0.10259590,-0.82367459
340,-0.11631806,0.08944677
341,-0.10230158,0.17982874
342,-0.10606322,-0.32164817
343,-0.06420857,-0.31106152
344,0.09966399,0.43390421
345,0.00661300,0.49237629
346,0.12019146,-0.09808159
347,-0.09779495,0.67930357
348,-0.09015160,-0.81368680
349,0.11081625,-0.17476535
350,-0.06636001,-0.80526856
351,-0.10448451,0.17877247
352,0.10669278,0.90523310
353,-0.02990369,0.02853789
354,0.10562843,0.83717651
355,0.11315804,-0.58285189
356,-0.10781089,0.65825016
357,-0.00659993,0.49906813
358,-0.08914290,0.06068108
359,0.11951369,0.87939427
360,-0.03480766,0.71852321
361,-0.08866070,0.05973715
362,0.06641473,0.94796679
363,-0.11109340,0.64717588
364,-0.10523066,0.66243025
365,-0.11567304,0.07760229
366,0.10859788,0.32361482
367,-0.12416244,0.16193312
368,0.08875054,0.88716487
369,0.05757036,-0.54355808
370,-0.11595819,-0.82950564
371,-0.11315263,0.57568437
372,-0.11333189,0.61303481
373,-0.09841036,0.18077605
374,-0.11438378,0.62321504
375,-0.06789034,0.05710010
376,0.11507413,-0.57554875
377,0.04513588,-0.53836093
378,-0.13192418,0.15117954
379,0.11291511,-0.15445937
380,-0.13694683,-0.87716922
381,0.10290458,0.81859613
382,-0.11903488,0.60289063
383,-0.12325089,-0.38171819
384,-0.13055152,-0.85381579
385,0.10605368,-0.66779191
386,0.18240160,-1.00000530
387,0.08481401,0.43947962
388,0.10247812,-0.56715727
389,-0.12141959,0.11156215
390,0.11804890,-0.64568965
391,0.12504957,-0.65294295
392,-0.07921704,0.55696688
393,0.11094020,0.33999968
394,0.12953055,0.40087726
395,-0.10985823,-0.82987028
396,-0.02248997,-0.26709318
397,-0.02348983,0.02005552
398,0.12580571,-0.64459342
399,-0.11263883,0.18083338
400,-0.06221055,-0.45286848
401,0.10588921,0.86521938
402,-0.08706835,-0.42536687
403,-0.00985559,1.00268635
404,0.12256766,-0.12134585
405,-0.03988556,-0.78551821
406,0.12310290,-0.09912342
407,-0.10010245,-0.89701064
408,0.06391269,0.80511011
409,-0.05681802,0.19809160
410,0.05787838,0.29647651
411,0.08901381,-0.07976724
412,0.10546564,0.91912252
413,0.12985479,-0.63565023
414,0.07433464,0.92774491
415,0.02513337,-0.22598242
416,0.11323761,-0.16289956
417,0.09397081,0.31140949
418,-0.08087780,-0.80922136
419,0.09752138,-0.68146362
420,0.13043677,0.37516076
421,0.10355119,-0.59895208
422,-0.12512354,0.60257026
423,0.05014388,0.93969808
424,-0.11618981,0.57614519
425,0.13479811,-0.59526578
426,0.11917139,-0.65138655
427,0.06235381,-0.69611271
428,0.09541342,0.43018298
429,0.12858668,0.38692275
430,0.11586983,-0.65320672
431,-0.10314237,0.06884783
432,0.13449675,-0.12980438
433,-0.13363928,-0.88272131
434,0.13620036,-0.09639707
435,-0.12592013,-0.35978808
436,0.06020496,0.29730583
437,0.11436471,-0.15773326
438,-0.10490645,-0.82623048
439,0.02304628,0.97303492
440,0.12485251,0.83675889
441,0.04000391,0.28643218
442,-0.13192253,0.10603149
443,0.11461467,0.38469326
444,-0.14521662,-0.85768469
445,-0.10470889,-0.39541476
446,0.17564613,-1.00000526
447,0.00675977,-0.24719902
448,0.05033832,0.29087545
449,0.03421981,-0.21607949
450,0.11744843,0.85086357
451,0.13025539,-0.14808614
452,0.06369454,0.93691847
453,-0.10032474,0.56573866
454,-0.10634951,0.66668859
455,-0.13867725,0.13549237
456,-0.12401646,0.64194924
457,0.10998297,-0.06989678
458,-0.12012063,-0.39264331
459,0.10190538,-0.60474462
460,0.07375950,-0.69282349
461,0.10136702,-1.00000315
462,-0.01734670,-0.47648114
463,-0.03909917,0.53159352
464,0.10057481,-0.68232663
465,0.09958657,-0.67907015
466,0.12486177,-0.09968981
467,0.11939041,0.88732980
468,-0.12508738,0.13568087
469,0.01435107,0.26720253
470,0.11795497,-0.66615208
471,0.10896801,-0.68662198
472,0.02056963,0.27209135
473,0.06249550,0.44816345
474,-0.08664706,-0.31339799
475,-0.13605192,0.64698133
476,0.03090174,0.96032730
477,-0.10973434,-0.32403085
478,0.09823630,0.31992709
479,0.12001510,-0.64726888
480,-0.10699484,-0.42392192
481,0.08559475,0.31299740
482,-0.12142523,0.57903151
483,0.11586548,0.40206377
484,0.03599497,-0.21163170
485,0.07865139,-0.05724451
486,-0.11465351,0.62328683
487,-0.13900020,0.10559403
488,-0.11752664,-0.82285812
489,-0.13324618,-0.36342275
490,-0.09473559,-0.81877953
491,-0.13659474,0.09799982
492,-0.11933110,-0.34122188
493,0.09699844,0.81978440
494,-0.07465124,0.68844373
495,-0.12381113,-0.84033402
496,0.04273092,-0.20782419
497,0.06048497,0.30243417
498,-0.11394490,-0.83329132
499,-0.11561588,0.58236754
500,-0.13983383,0.12337816
501,-0.06421260,-0.30197499
502,-0.04804213,0.04011354
503,0.01948072,0.98142207
504,0.10438431,0.91486909
505,-0.12984417,0.10599801
506,-0.11751226,0.15454391
507,0.03901207,0.78257714
508,-0.06479623,0.19598322
509,0.12153506,0.34945427
510,-0.08778019,-0.31724289
511,0.11493415,0.41155150
512,-0.11095559,0.16534073
513,-0.08718666,0.56021600
514,-0.12550287,0.13568090
515,0.10461429,-0.66770996
516,0.11452336,-0.16464128
517,0.11587037,-0.08282317
518,-0.07983521,-0.80880428
519,-0.06500717,-0.29719678
520,-0.12557221,0.67160055
521,0.19192750,-1.00000587
522,0.10453674,0.40329397
523,-0.13163167,0.09860341
524,0.26044496,-1.04839842
525,0.12927643,-0.63530518
526,-0.11769434,0.62430665
527,-0.10378111,0.66783975
528,-0.12568212,-0.85752440
529,-0.12083311,0.14798718
530,0.12306624,-0.11559414
531,0.09195132,-0.18074601
532,0.25197049,-1.03941261
533,-0.13642201,-0.87724860
534,0.10760544,-0.66461975
535,-0.13089389,0.59913591
536,0.11707436,0.85030923
537,-0.05657945,0.54744488
538,0.11837045,-0.62528763
539,-0.06046941,-0.44875545
540,0.02023201,0.96779128
541,-0.13538500,0.61211820
542,0.12022885,-0.15840527
543,0.10165999,0.82018828
544,-0.10311355,-0.41374619
545,-0.00862088,-0.25960493
546,-0.12395918,-0.37040521
547,0.07951470,0.31045275
548,-0.12960135,-0.84039123
549,0.13365146,0.38692227
550,0.11246639,-0.66517027
551,-0.09339763,0.17953383
552,-0.10853171,0.63921014
553,-0.14063285,-0.87785426
554,-0.09616702,0.18924829
555,-0.14387989,-0.35426524
556,0.12090285,-0.15240593
557,0.20391176,-1.00000606
558,0.09288808,0.31946547
559,0.01962036,0.76830325
560,-0.08002508,-0.31532412
561,-0.05240481,0.20979483
562,0.10218531,-0.57238352
563,0.05839821,-0.05320868
564,-0.07244085,0.68985498
565,-0.10640047,0.59810754
566,0.04903804,-0.04137028
567,-0.13497079,0.13131935
568,0.12026708,0.86450597
569,-0.02799027,0.02811236
570,0.11456237,0.86610846
571,-0.07403594,0.54735050
572,-0.10341164,0.15724882
573,0.09479245,-0.07017480
574,-0.10664567,-0.82747317
575,0.08274285,0.43718161
576,-0.06450283,-0.45107618
577,-0.12517194,0.63404458
578,0.08014665,-0.68830402
579,0.04145266,-0.03703057
580,0.09602849,0.43189603
581,0.13886064,0.87939368
582,0.10398271,-0.68540503
583,0.02495874,0.47233787
584,-0.04242891,-0.78430476
585,-0.12848663,0.10119803
586,-0.04928470,-0.78668655
587,0.05292348,-0.04513968
588,0.08465518,-0.06246460
589,0.08359555,-0.68778005
590,-0.12689686,0.64422581
591,-0.10067337,0.67618886
592,-0.10089856,-0.40843549
593,0.08230099,0.43718167
594,0.11737782,-0.59386627
595,-0.15685730,0.12310415
596,-0.11370684,-0.34681938
597,-0.05549321,-0.29648030
598,-0.00447252,0.00652733
599,-0.09024311,-0.42852752
600,0.07873738,0.92741365
601,0.06295982,0.93151831
602,0.11627990,0.90906840
603,-0.11677146,-0.89307525
604,-0.11234705,-0.32873606
605,0.10136156,0.36448572
606,0.09974047,0.83640685
607,0.11048837,-0.12164136
608,-0.07364715,-0.30920515
609,0.11686016,-0.58936722
610,0.12013405,-0.60112172
611,-0.09739159,0.67538071
612,0.01267024,-0.01650822
613,-0.13872226,0.15473817
614,-0.11530175,-0.36335798
615,0.09378923,-0.07351787
616,0.08213608,-0.19106829
617,0.09342787,-0.67089290
618,0.08949808,0.92764334
619,0.25677687,-1.04008222
620,0.05929112,-0.70162604
621,-0.07839441,0.68998092
622,-0.10643496,0.66378633
623,0.06428068,0.44802581
624,-0.13061993,-0.87996655
625,0.09021847,-0.56345593
626,0.07277163,-0.55478068
627,-0.13162950,-0.38243721
628,0.10212355,-0.18048535
629,-0.08180797,0.56109124
630,-0.02525931,-0.77145530
631,-0.11534997,0.57046866
632,-0.12595329,-0.87508171
633,0.09719830,0.92312883
634,0.08848013,-0.56232693
635,0.10158107,0.88930467
636,-0.12174041,-0.89103926
637,-0.05342035,-0.44884812
638,-0.11063224,0.57040923
639,-0.08610793,-0.89897163
640,0.08052873,-0.17360664
641,0.13384707,0.39697270
642,-0.14007363,0.11804224
643,0.09375112,-0.56387933
644,-0.10515844,-0.43108845
645,-0.09728018,-0.32216005
646,0.11173321,-0.12910836
647,0.12196584,-0.10097116
648,-0.08014175,-0.31211033
649,0.02901639,-0.02689279
650,0.11501736,-0.07589612
651,-0.13296183,-0.88833748
652,0.11459195,0.41633249
653,-0.13103876,-0.88803595
654,-0.11948597,0.17383303
655,0.10719635,0.33333063
656,0.12113828,0.36018353
657,-0.11495737,-0.89249075
658,0.08960712,-0.18495968
659,-0.08673824,-0.90012249
660,-0.09775086,-0.33115488
661,0.13544994,0.36371252
662,0.04320015,-0.53529087
663,0.11281794,0.88944481
664,0.12294864,0.40702410
665,0.09209120,0.81268120
666,-0.09667619,0.17045959
667,0.12030229,-0.62495116
668,0.14749373,-0.61445190
669,0.25146746,-1.03028324
670,0.11394830,-0.15724629
671,0.10492831,0.89716520
672,-0.08752512,0.68538238
673,0.08304837,0.91959716
674,-0.11703335,-0.33213918
675,0.03727599,-0.53747244
676,-0.05891225,-0.79667668
677,0.09085566,0.92150229
678,0.12141472,0.82958423
679,0.06601942,0.30124183
680,0.12626765,-0.59915062
681,0.10691171,-0.16926526
682,0.12772120,-0.63346791
683,0.06932062,-0.55196637
684,-0.07869835,0.68997789
685,0.10699415,-0.16809903
686,0.08093674,0.44217505
687,0.11929565,-0.60096011
688,-0.05401302,-0.90615497
689,-0.12870214,0.14883673
690,-0.11384654,-0.38046595
691,-0.06679924,0.20254120
692,0.11112178,0.87939434
693,-0.12361831,0.59964284
694,0.03957895,0.46596651
695,0.05506139,-0.20354644
696,-0.06845992,0.55214818
697,-0.12270323,-0.84123450
698,0.06516021,-0.05300199
699,-0.03677451,-0.91125698
700,0.10369001,0.90954653
701,-0.12384631,-0.89386171
702,-0.06840761,-0.44178550
703,0.11039383,0.85106141
704,-0.11822973,-0.40356117
705,-0.14405135,0.13350970
706,0.10424122,0.86544047
707,0.08445222,-0.69202130
708,0.11214094,-0.59018745
709,0.11657928,0.84786453
710,-0.05665032,0.04522283
711,0.12020099,-0.16089395
712,0.14006685,0.41290209
713,-0.13576399,-0.85576582
714,0.21443551,-1.00068652
715,-0.04357245,0.71251689
716,-0.13840622,-0.35434127
717,-0.12150486,0.09379517
718,-0.05107965,0.54747019
719,0.09429533,0.91711652
720,0.09911992,0.90653727
721,0.11714272,0.87708948
722,0.10709883,0.40702559
723,0.10418249,0.33082447
724,0.11611908,0.90926966
725,0.07398995,0.80142914
726,0.10632837,-0.15963384
727,0.05080858,0.28923144
728,-0.11671561,0.66132259
729,0.13236745,0.37350882
730,-0.02265560,-0.27487984
731,-0.11463854,-0.42567155
732,-0.14572129,0.61023749
733,0.12030931,0.41707521
734,0.11603232,0.33302054
735,-0.08728313,-0.90019280
736,0.12484741,0.39430874
737,-0.10082020,0.57564713
738,0.06506358,0.45057251
739,0.08732411,-0.68138958
740,-0.02926397,-0.91657358
741,-0.09845879,-0.81614198
742,-0.09529182,-0.81662531
743,0.10752526,-0.62578164
744,-0.11284551,0.64291835
745,0.11342776,-0.08034326
746,0.10624400,0.91854914
747,-0.07791698,-0.44383529
748,0.10535493,-0.08004710
749,-0.09474343,0.06119840
750,-0.06562017,-0.79899507
751,-0.12589986,0.08218167
752,0.11493819,0.83199521
753,-0.09145419,-0.32506710
754,-0.11136778,-0.82701950
755,0.10583115,0.42523343
756,0.06296252,0.79899270
757,0.04504475,-0.04253967
758,-0.10708781,-0.89026475
759,0.09497019,-0.16055533
760,-0.12205731,0.60994547
761,-0.10310671,0.17526921
762,0.09649018,0.81821798
763,-0.12491009,0.16027554
764,-0.10378515,0.66996634
765,-0.10246347,-0.81881228
766,-0.11465315,0.10856030
767,0.11319796,0.83765488
768,0.08739428,0.81666349
769,0.10219757,0.32031766
770,0.07514644,-0.68944241
771,0.10406366,0.91483936
772,-0.09748945,0.67881505
773,0.12256077,0.34342807
774,-0.07399893,-0.44931693
775,0.09643066,-0.66963579
776,0.06496792,-0.19993876
777,0.05251676,-0.20603702
778,0.14491066,0.36349799
779,-0.09544861,-0.43303823
780,-0.13117733,0.59438136
781,0.27061175,-1.05778374
782,0.10679222,0.88944494
783,0.10991116,0.83549382
784,0.03314988,-0.71848803
785,0.02222086,-0.72770831
786,0.02417279,-0.52388000
787,0.09703196,0.91870425
788,-0.10125164,0.17054527
789,0.07778171,0.92535026
790,0.11286777,-0.07695469
791,-0.07021691,-0.80069298
792,0.08306155,0.80678737
793,0.23819649,-1.02352334
794,0.12679914,0.38692293
795,-0.11135303,-0.41171785
796,0.00579657,0.26003229
797,-0.07228164,0.05668623
798,-0.02442462,-0.47498426
799,-0.07880680,0.19304828
800,0.11082742,-0.09549190
801,0.11733679,0.42512325
802,0.12168456,-0.65089244
803,-0.10635537,0.68206652
804,-0.03731276,-0.77890131
805,0.13392414,0.87939380
806,-0.06086517,0.69849324
807,0.05530961,0.79143213
808,0.13078119,0.83681672
809,0.09293954,-0.06313792
810,0.07666492,-0.69429366
811,-0.07150862,0.19598379
812,-0.11568346,0.65601652
813,-0.11935845,-0.89562793
814,-0.04368807,-0.78481468
815,-0.11640599,-0.33746346
816,-0.05359417,0.54705099
817,-0.13659516,0.10720848
818,-0.10140121,0.67562029
819,0.13027907,0.85111088
820,0.10989298,0.33903160
821,-0.11327760,-0.38163655
822,-0.10411798,0.07341092
823,-0.09287466,-0.31556534
824,-0.11029691,0.65617314
825,-0.05313711,0.04522278
826,0.04962260,-0.20489513
827,-0.13083355,-0.36348393
828,0.10076651,-0.18013122
829,0.02601303,-0.96751891
830,0.09137838,-0.67796834
831,-0.11414161,-0.41296595
832,0.12323169,-0.12988518
833,0.12538216,-0.11588977
834,0.12942344,0.37670746
835,-0.11183812,0.58033937
836,0.12108098,0.39697380
837,0.00983156,0.75450508
838,0.23849626,-1.02267250
839,0.07973432,0.32273401
840,0.00438035,-0.50137025
841,0.11226349,0.89949528
842,0.07918647,0.92399784
843,0.11171398,0.36425117
844,-0.05774719,0.20252027
845,0.11715218,0.86310792
846,0.02105295,0.47693744
847,0.10338092,0.32710911
848,-0.11173229,0.67618080
849,-0.07304315,0.55585835
850,0.12589330,0.36392942
851,-0.09681257,0.56182657
852,-0.12301138,0.61987219
853,-0.08262601,-0.80692328
854,-0.11597863,0.14567114
855,-0.05463490,0.54327938
856,0.12883263,-0.61724056
857,0.10620487,-0.17959848
858,0.12007832,-0.57271000
859,-0.12843127,-0.84586738
860,-0.13324912,0.12348415
861,0.03709957,-0.21576410
862,0.10777080,0.91343478
863,-0.08057821,-0.31191951
864,-0.10688891,-0.39096400
865,0.10526566,0.82972187
866,0.10797611,-0.14649716
867,-0.12342278,-0.36367156
868,-0.13325036,0.12348412
869,0.09518505,0.32427487
870,-0.09850987,-0.42797956
871,-0.11536448,0.08292327
872,0.11733126,0.89949518
873,-0.09416160,0.07060031
874,-0.09188034,0.18720537
875,-0.06403420,-0.79905376
876,0.11237631,-0.58909580
877,-0.10280970,0.07034285
878,0.12286737,0.32592963
879,0.10100705,-0.56355442
880,0.02406828,0.95978950
881,-0.06222332,0.05384484
882,0.05103099,0.94462702
883,0.12035910,-0.13552008
884,0.08810308,-0.06352738
885,-0.02737980,-0.46799285
886,0.11055473,0.40698029
887,-0.13732752,0.62628707
888,0.12349008,0.82880184
889,0.06578302,-0.20603876
890,-0.06218694,-0.44818712
891,0.08294727,0.91911044
892,-0.12516365,0.15839048
893,0.12636990,-0.13683168
894,0.11781640,0.33883036
895,-0.08354680,-0.81568461
896,-0.10528868,-0.39428586
897,-0.07260307,0.04684039
898,-0.10535346,0.17530064
899,0.05391319,-0.99130564
900,-0.13659117,-0.85591168
901,0.12325258,-0.57655446
902,0.06617272,-0.18928465
903,0.09853766,-0.67353542
904,-0.07198650,0.69722184
905,-0.12249997,0.10719649
906,-0.08295433,-0.43681139
907,-0.07951158,0.05592914
908,0.05158433,0.29519357
909,-0.11593872,0.60137663
910,0.07267156,0.44260943
911,-0.15968677,-0.88278145
912,0.10006043,-0.18092593
913,0.11439454,-0.65625358
914,-0.12329750,0.59277963
915,-0.07331123,-0.30401723
916,-0.10609620,0.65573261
917,-0.00563697,-0.74814253
918,0.08687974,-0.55921590
919,0.08553762,0.80684474
920,0.07773135,-0.06361255
921,0.20764411,-1.00000620
922,0.10542036,-0.68528472
923,0.11788373,0.87939418
924,0.09385050,-1.00000273
925,0.10746827,-0.07737757
926,-0.10724328,0.59460796
927,0.12352242,-1.00000379
928,0.06197677,-0.54734130
929,-0.11188724,0.60045274
930,0.20063896,-1.00000580
931,-0.10381434,0.06804954
932,-0.06851817,-0.30360763
