neuron_idx,a_j,b_j
934,-0.05601180,-0.61517051
935,0.08047086,-0.23794979
936,0.05086020,0.69516529
937,0.07517517,-0.29628010
938,-0.06564481,0.19849788
939,0.07744497,-0.33742880
940,-0.05649432,0.14669044
941,0.00907955,-0.47002888
942,0.03276921,0.55218007
943,0.04695339,-0.97230773
944,-0.06727201,-0.71019528
945,-0.06422639,0.30939940
946,0.02898933,-0.04449912
947,-0.05219233,-0.59104615
948,-0.04873943,-0.59457840
949,-0.09535800,0.19358763
950,-0.03303500,0.41707839
951,0.06765104,0.85201418
952,0.07189102,-0.21831448
953,0.06828030,-0.15279163
954,0.03040783,-0.95196830
955,-0.02374763,0.44325485
956,0.02696021,0.93665762
957,-0.05753524,0.37380165
958,-0.07103243,-0.83447485
959,-0.08145050,-0.77055471
960,0.07429277,0.81415915
961,0.06353290,0.69535122
962,0.09820379,-0.99767716
963,0.03334818,-0.42295488
964,0.11176770,-1.00000029
965,0.07210006,-0.19083534
966,0.16602256,-1.02068265
967,-0.06852441,0.28412820
968,0.10726532,-0.24876318
969,0.06524715,-0.37391082
970,-0.04849534,0.09699082
971,-0.06299384,0.30200500
972,-0.07870018,-0.70961563
973,-0.05073284,0.37356872
974,0.07367333,0.76798801
975,0.01621735,-0.05095531
976,0.07198611,-0.38161924
977,-0.04381892,-0.59471433
978,-0.06548792,-0.70285333
979,-0.01595237,-0.53764818
980,-0.06405156,-0.68911345
981,-0.04123628,0.40067830
982,0.07914175,0.87657790
983,-0.02893747,0.40629035
984,0.05157642,0.59345400
985,0.07255525,0.79783087
986,0.07167255,-0.99067281
987,0.00156930,0.50708816
988,-0.07880661,-0.80675709
989,0.03123747,0.92180176
990,0.06818215,-0.26188173
991,0.06717338,-0.27911097
992,-0.02863541,0.04030392
993,0.04204753,-0.41587488
994,0.04464178,0.59233110
995,0.07015389,0.68159422
996,0.05391005,-0.11190628
997,0.02279726,0.55471648
998,-0.05346433,0.11570963
999,0.07108071,0.75397651
